cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
24,0.9894251582556646,3.6286958737806843,-1.0994126850908452,25.0,4.013431549072266,2.6999855041503906,25.0,3239.852979410498,110
25,0.9978083607826934,3.6299386518495576,-1.0994202918834515,25.0,4.008735656738281,2.6999855041503906,25.0,3267.2786927472916,111
26,0.9918385623776813,3.6266010262749413,-1.0994421796365217,25.0,4.01019287109375,2.6999855041503906,25.0,3247.668620657176,110
27,0.8778115908764944,3.603833098800815,-1.0994105120094455,25.0,3.923234462738037,2.6996617317199707,25.0,2874.382900906028,98
28,1.0023872077335487,3.6468979539097965,-1.099389428490991,25.0,4.022176265716553,2.6999855041503906,25.0,3282.3619275419624,111
29,1.0028457131543675,3.6478082918905996,-1.0993943031843718,25.0,4.023148059844971,2.6998236179351807,25.0,3283.8470175165567,111
30,0.98969993566223,3.623120921308344,-1.0994028535756197,25.0,4.011488437652588,2.6999855041503906,25.0,3240.779006697936,110
31,0.9896849504910021,3.6239732894030485,-1.099402852491899,25.0,4.009059429168701,2.6999855041503906,25.0,3240.7324404044193,110
32,0.9867060092683256,3.6175813133066352,-1.099386459047144,25.0,4.010031223297119,2.6999855041503906,25.0,3231.0289353750995,110
33,0.8249729294968597,3.6901422228131975,-1.0994127766116635,25.0,4.00954532623291,3.499615430831909,25.0,2701.351926771691,91
34,0.9888536676162513,3.6244664365595036,-1.099527405608784,25.0,4.011164665222168,2.6999855041503906,25.0,3237.63571303786,110
35,0.987791534931356,3.6222862243652343,-1.0995142969218168,25.0,4.00922155380249,2.6999855041503906,25.0,3234.1978419347433,110
36,0.9874324947829439,3.6213028344241054,-1.0995126594196667,25.0,4.00986909866333,2.6996617317199707,25.0,3233.026299746183,110
37,0.9977767126269897,3.6407327931206503,-1.0995014938148293,25.0,4.019423484802246,2.6999855041503906,25.0,3266.9351557091577,111
38,1.0002364241519157,3.646543449109739,-1.0994868761784322,25.0,4.022823810577393,2.6999855041503906,25.0,3275.031255997077,111
39,0.9946336317658278,3.6414827498522673,-1.099515934423967,25.0,4.0242815017700195,2.6994998455047607,25.0,3256.5948211633367,110
40,0.9852134509366772,3.624454552974176,-1.0995091385797624,25.0,4.009707450866699,2.6999855041503906,25.0,3225.775441937498,109
41,0.9879006823851259,3.6241381558504973,-1.099504461071708,25.0,4.011002540588379,2.6994998455047607,25.0,3234.5885530521045,110
42,0.9848726032268628,3.6257752803487517,-1.0994959052549589,25.0,4.009707450866699,2.6999855041503906,25.0,3224.69761986332,109
43,0.9850450400906358,3.6272148604786723,-1.099507488241983,25.0,4.00986909866333,2.6998236179351807,25.0,3225.229008467053,109
44,0.9881569540562452,3.626924904910001,-1.0995077382434497,25.0,4.0058207511901855,2.6998236179351807,25.0,3235.417772001121,110
45,0.9928319736324575,3.6396926554766567,-1.0994995474815368,25.0,4.016994476318359,2.6996617317199707,25.0,3250.748896189849,110
46,0.9940573306635533,3.6428959933194247,-1.0994864333759655,25.0,4.018775463104248,2.6996617317199707,25.0,3254.796705881832,110
47,0.9821745330552227,3.621952752454565,-1.0994727502175428,25.0,4.008573532104492,2.6998236179351807,25.0,3215.9319110938814,109
48,0.980764572478931,3.6195148349901953,-1.0994876360674517,25.0,4.006954193115234,2.6996617317199707,25.0,3211.27522300533,109
49,0.9807190927392456,3.6205057441641433,-1.099484328829914,25.0,4.007602214813232,2.6998236179351807,25.0,3211.134908488486,109
50,0.9793409818237333,3.6184971748142067,-1.0994744005553219,25.0,4.008411884307861,2.6994998455047607,25.0,3206.651005802909,109
51,0.9772670298455122,3.622208372310356,-1.0994604881162997,25.0,4.005982875823975,2.6996617317199707,25.0,3199.9007510510273,108
52,0.9872535125659774,3.631434009291909,-1.0994897116314282,25.0,4.015050888061523,2.6999855041503906,25.0,3232.5139391813427,110
53,0.9891000856784462,3.636302354119041,-1.099455294825814,25.0,4.01747989654541,2.6998236179351807,25.0,3238.6555432928726,110
54,0.9897995662149804,3.6382573366165163,-1.0994536551562222,25.0,4.018613815307617,2.6999855041503906,25.0,3240.9532895542216,110
55,0.9903074761219461,3.6395807851444593,-1.0994782393628901,25.0,4.019261360168457,2.6999855041503906,25.0,3242.5473977618385,110
56,0.9910531143982305,3.6417506803165782,-1.0994667649269103,25.0,4.020233154296875,2.6998236179351807,25.0,3245.0166348512284,110
57,0.9920398625177186,3.644156137379733,-1.0994831507856195,25.0,4.021042823791504,2.6996617317199707,25.0,3248.2046705664834,110
58,0.9930107173333063,3.6464953552592885,-1.0994618513367393,25.0,4.022014141082764,2.6998236179351807,25.0,3251.4397170480806,110
59,0.9929686980056919,3.646672003919428,-1.099484791538932,25.0,4.022500038146973,2.6998236179351807,25.0,3251.2367225583876,110
60,0.9933568868912063,3.647709863836115,-1.099465129592202,25.0,4.022662162780762,2.6999855041503906,25.0,3252.5652801325778,110
61,0.9931665564655462,3.6475008205934003,-1.0994454611431468,25.0,4.023148059844971,2.6998236179351807,25.0,3252.0010896667372,110
62,0.992694351872604,3.6466911445964465,-1.099455294825814,25.0,4.023471832275391,2.6999855041503906,25.0,3250.4248888989678,110
63,0.9934459625077836,3.6484679959037085,-1.099458570913835,25.0,4.023471832275391,2.6998236179351807,25.0,3252.878206706606,110
64,0.9934742733538305,3.6488036437468097,-1.0994585698301143,25.0,4.0242815017700195,2.6999855041503906,25.0,3252.9724399650004,110
65,0.993628933948202,3.6492423404346814,-1.0994503779844804,25.0,4.02444314956665,2.6998236179351807,25.0,3253.502160862321,110
66,0.9943479507431133,3.6424192372743076,-1.099475504041792,25.0,4.025091171264648,2.6996617317199707,25.0,3255.7860318213934,111
67,0.9947384336967953,3.64361259314391,-1.0994771343093734,25.0,4.025738716125488,2.6999855041503906,25.0,3257.0523754648166,111
68,0.9948395175701952,3.644134856559135,-1.099447896888664,25.0,4.026224613189697,2.6996617317199707,25.0,3257.474489267217,111
69,0.9820499340980602,3.630512976865156,-1.0994926002047478,25.0,4.017804145812988,2.6999855041503906,25.0,3215.466835528845,109
70,0.9750898655778252,3.622988051838345,-1.0994838564484208,25.0,4.00986909866333,2.6999855041503906,25.0,3192.6997533296235,108
71,0.9792470833820798,3.6257292458770474,-1.0994710976924371,25.0,4.012298107147217,2.6998236179351807,25.0,3206.3541456660023,109
72,0.9755831066021988,3.6248952591860735,-1.09949219889111,25.0,4.010678768157959,2.6998236179351807,25.0,3194.293757447973,108
73,0.9727278837193991,3.6199413030235856,-1.0994855220671054,25.0,4.010031223297119,2.6994998455047607,25.0,3184.9652847888647,108
74,0.9823413867464353,3.6353382976776962,-1.0994909433049893,25.0,4.013917446136475,2.6999855041503906,25.0,3216.4216553542065,109
75,0.986299863841659,3.63631855357777,-1.0994979078119451,25.0,4.020071029663086,2.6998236179351807,25.0,3229.361050532083,110
76,0.9871643357426518,3.6386606910011987,-1.099473320354115,25.0,4.021204471588135,2.6996617317199707,25.0,3232.2701371063013,110
77,0.971312049900982,3.6171599207101046,-1.099475505175414,25.0,4.00986909866333,2.6994998455047607,25.0,3180.3561679921113,108
78,0.9723277312169597,3.6212532608597368,-1.099485519859526,25.0,4.008735656738281,2.6996617317199707,25.0,3183.652858829708,108
79,0.9711515464778047,3.6206085240399397,-1.099490531064846,25.0,4.009383201599121,2.6996617317199707,25.0,3179.7938514107373,108
80,0.9709915446532533,3.620960869171001,-1.0994838531370517,25.0,4.009059429168701,2.6998236179351807,25.0,3179.2783329401864,108
81,0.9668236417841313,3.618493062313472,-1.0994934835166574,25.0,4.005659103393555,2.6999855041503906,25.0,3165.6058280711295,107
82,0.8560447914642255,3.6016337520197816,-1.0994672850558633,25.0,3.9190242290496826,2.6996617317199707,25.0,2802.959121865686,95
83,0.9797441535528915,3.633820002232123,-1.0995935037595417,25.0,4.01715612411499,2.6996617317199707,25.0,3207.626213526004,109
84,0.9834272909366087,3.6216779039540423,-1.0995124436299735,25.0,4.010354995727539,2.6999855041503906,25.0,3219.917578093824,109
85,0.9810656644783599,3.617837547162257,-1.0994744027426484,25.0,4.009383201599121,2.6999855041503906,25.0,3212.292344970978,109
86,0.9876683759546449,3.626312496445396,-1.0994897105477073,25.0,4.010031223297119,2.6999855041503906,25.0,3233.8722468162887,110
87,0.9907579481239768,3.6342840519818393,-1.0995044621554289,25.0,4.01683235168457,2.6996617317199707,25.0,3243.9365460268455,110
88,0.9914018081618079,3.636289102380926,-1.0994798757813193,25.0,4.017965793609619,2.6998236179351807,25.0,3246.124921837705,110
89,0.9776180238030638,3.6199802734233715,-1.099520578428551,25.0,4.007602214813232,2.6998236179351807,25.0,3200.8703272786224,108
90,0.9773214503343148,3.620770463237056,-1.0994888621347922,25.0,4.005659103393555,2.6998236179351807,25.0,3199.995274954126,108
91,0.9761623347285117,3.619875314059081,-1.0995038858166448,25.0,4.0066304206848145,2.6998236179351807,25.0,3196.152128941845,108
92,0.9748772245548704,3.6182169914245605,-1.0995088948143854,25.0,4.005982875823975,2.6999855041503906,25.0,3191.933342803037,108
93,0.9711849848085169,3.6101487852908947,-1.099482184206998,25.0,4.003230094909668,2.6999855041503906,25.0,3179.917734079063,108
94,0.9822032917737867,3.6301237421298245,-1.0994942494488638,25.0,4.012621879577637,2.6998236179351807,25.0,3215.9515348933637,109
95,0.9832401926010416,3.6333534936292455,-1.0994578632739707,25.0,4.014565467834473,2.6998236179351807,25.0,3219.4677773264702,109
96,0.9837837589083509,3.635194207550189,-1.099456210748865,25.0,4.0156989097595215,2.6998236179351807,25.0,3221.2495517465286,109
97,0.9839817571959558,3.6359147281821715,-1.099471096598774,25.0,4.016670227050781,2.6998236179351807,25.0,3221.859489058377,109
98,0.9849830865885382,3.638680989589166,-1.0994628263176034,25.0,4.017318248748779,2.6994998455047607,25.0,3225.1564376987517,109
99,0.9859207316993,3.632813408158042,-1.0994782404466108,25.0,4.018451690673828,2.6996617317199707,25.0,3228.1727046386804,110
100,0.9862774022753128,3.6342295993458142,-1.0994798844510858,25.0,4.019423484802246,2.6998236179351807,25.0,3229.3450951008126,110
101,0.9853454730273351,3.6409985603542503,-1.0994628252239402,25.0,4.019261360168457,2.6999855041503906,25.0,3226.345553149702,109
102,0.9851234085630869,3.641098094642709,-1.0994595212673923,25.0,4.019585132598877,2.6999855041503906,25.0,3225.6268669585697,109
103,0.9848255636808784,3.6408871379467325,-1.0994744027426484,25.0,4.019585132598877,2.6996617317199707,25.0,3224.611139071174,109
104,0.9844252712364163,3.6406702470341954,-1.0994578632739707,25.0,4.019747257232666,2.6999855041503906,25.0,3223.3459786970634,109
105,0.9842574797006112,3.64061378339015,-1.0994710987861003,25.0,4.019908905029297,2.6996617317199707,25.0,3222.7522592961323,109
106,0.9841961990822281,3.6410163870645227,-1.0994529046049906,25.0,4.020071029663086,2.6994998455047607,25.0,3222.6119549248833,109
107,0.9843612452635836,3.6417725808029875,-1.0994777088865229,25.0,4.020394802093506,2.6999855041503906,25.0,3223.0810115332715,109
108,0.9843552077110671,3.64223907409458,-1.0994644799363722,25.0,4.020718574523926,2.6996617317199707,25.0,3223.0968762633856,109
109,0.9842873150379741,3.6424856820237745,-1.099464483217362,25.0,4.021042823791504,2.6994998455047607,25.0,3222.8785591393244,109
110,0.9839867606527755,3.6422851216902425,-1.0994413270862824,25.0,4.021366596221924,2.6999855041503906,25.0,3221.956876476761,109
111,0.9718370500945381,3.6226012066558555,-1.0994488022945546,25.0,4.013107776641846,2.6999855041503906,25.0,3182.1525041838177,108
112,0.9657465060719934,3.6176319256007115,-1.099436195097237,25.0,4.0058207511901855,2.6998236179351807,25.0,3162.2461538843345,107
113,0.965810464952078,3.618084432922791,-1.0994547349270258,25.0,4.0063066482543945,2.6996617317199707,25.0,3162.4032040275633,107
114,0.9633537401160172,3.6148760095935,-1.099476631556716,25.0,4.0058207511901855,2.6998236179351807,25.0,3154.293674622895,107
115,0.9604778871634212,3.608368398987244,-1.0994749459150797,25.0,4.004363536834717,2.6999855041503906,25.0,3144.8869782369584,107
116,0.970890034917054,3.6254695234475314,-1.099477173001678,25.0,4.009059429168701,2.6999855041503906,25.0,3178.967443717411,108
117,0.974239778476595,3.6337476748007314,-1.099470501696622,25.0,4.014889240264893,2.6999855041503906,25.0,3189.953350271331,108
118,0.9754677858304215,3.6366159893848278,-1.0994621537349842,25.0,4.0161848068237305,2.6998236179351807,25.0,3194.0012239548378,108
119,0.9607374118395906,3.6106309378258534,-1.0994732591593377,25.0,4.0058207511901855,2.6998236179351807,25.0,3145.7468143384904,107
120,0.9594853893971772,3.617145817234831,-1.0994624709183316,25.0,4.003715515136719,2.6999855041503906,25.0,3141.668600910809,106
121,0.9580737486251172,3.6147687457642466,-1.0994692714709156,25.0,4.004039764404297,2.6999855041503906,25.0,3137.0278640675824,106
122,0.9587406840719279,3.6169960903671554,-1.0994675710516155,25.0,4.003877639770508,2.6999855041503906,25.0,3139.215395258274,106
123,0.9575164834726743,3.6147748411826366,-1.0994539643233676,25.0,4.003391742706299,2.6998236179351807,25.0,3135.2463585569058,106
124,0.9681390863951779,3.623253447038156,-1.0994571447372437,25.0,4.011002540588379,2.6999855041503906,25.0,3170.0154402514454,108
125,0.970191596841543,3.6287667000735246,-1.0994688305589888,25.0,4.013269901275635,2.6999855041503906,25.0,3176.703470651526,108
126,0.9605046020798529,3.614042148411831,-1.0994732580452322,25.0,4.008735656738281,2.6999855041503906,25.0,3144.9661935612094,107
127,0.9552967788662671,3.6106210924544424,-1.0994590678304996,25.0,4.001124858856201,2.6999855041503906,25.0,3127.965133393649,106
128,0.9571099806465302,3.615300376460237,-1.0994590655812677,25.0,4.00258207321167,2.6998236179351807,25.0,3133.90292942198,106
129,0.9524288005475421,3.605952508044693,-1.0994675733008474,25.0,4.000315189361572,2.6999855041503906,25.0,3118.5433329180814,106
130,0.9539434529094072,3.6102132167456285,-1.0994675688023836,25.0,4.00161075592041,2.6998236179351807,25.0,3123.512215535622,106
131,0.960461587576007,3.617928562877334,-1.0994496668610618,25.0,4.003230094909668,2.6996617317199707,25.0,3144.9041436328553,107
132,0.964677992648617,3.6279669521010924,-1.0994513591873312,25.0,4.010840892791748,2.6999855041503906,25.0,3158.703141682083,107
133,0.9661941903039084,3.6311178497064893,-1.0995794155887355,25.0,4.012298107147217,2.6999855041503906,25.0,3163.297636848176,107
134,0.9602952444687868,3.607050229455823,-1.0995019050402062,25.0,4.00290584564209,2.6998236179351807,25.0,3144.215057162801,107
135,0.959433195741751,3.615335518459104,-1.0995236972592912,25.0,4.002420425415039,2.6999855041503906,25.0,3141.3246644760948,106
136,0.8196582842895344,3.5735960478311055,-1.0994603175383348,25.0,3.8968393802642822,2.6998236179351807,25.0,2683.8316628225148,91
137,0.9653867619165184,3.623852007856993,-1.0994715768600178,25.0,4.0066304206848145,2.6996617317199707,25.0,3160.968687084038,107
138,0.9682798600698141,3.622899587507601,-1.0994571502561923,25.0,4.011164665222168,2.6999855041503906,25.0,3170.4837262844667,108
139,0.9636741836595119,3.6256393339032327,-1.099466524391531,25.0,4.012298107147217,2.6999855041503906,25.0,3155.373970021261,107
140,0.9525985252804612,3.6047807886915386,-1.0994913825448953,25.0,3.9999911785125732,2.6999855041503906,25.0,3119.043120556744,106
141,0.9534997840481492,3.6086855227092527,-1.0994879805816795,25.0,4.001286506652832,2.6999855041503906,25.0,3121.996177222114,106
142,0.9528683237776779,3.6080316844976172,-1.0994658717569314,25.0,4.000476837158203,2.6998236179351807,25.0,3119.996439928189,106
143,0.9514994712291813,3.605620993758148,-1.0994607693744156,25.0,4.000476837158203,2.6998236179351807,25.0,3115.5275662436616,106
144,0.9533576562298051,3.6075764309685185,-1.0994556624934357,25.0,3.9988577365875244,2.6998236179351807,25.0,3121.6213296463247,106
145,0.830537930980434,3.591368553431138,-1.099455256824908,25.0,3.907688856124878,2.6998236179351807,25.0,2719.4739400544204,92
146,0.9614566370064445,3.622713931253023,-1.0994648409781056,25.0,4.009707450866699,2.6999855041503906,25.0,3148.1240606319625,107
147,0.9620669483693043,3.624336296152846,-1.099479997269461,25.0,4.010678768157959,2.6999855041503906,25.0,3150.077570731286,107
148,0.9627208963509156,3.626052497703338,-1.0994867420642176,25.0,4.011488437652588,2.6999855041503906,25.0,3152.2030181500595,107
149,0.9632620198502487,3.6277762506609763,-1.0994648365216835,25.0,4.012298107147217,2.6999855041503906,25.0,3154.0312694897875,107
150,0.965370842687703,3.6327689652130983,-1.0994665232774252,25.0,4.014079570770264,2.6999855041503906,25.0,3160.9381532550324,107
151,0.9662048932344294,3.6348408115244357,-1.0994682066908508,25.0,4.014889240264893,2.6998236179351807,25.0,3163.657263999805,107
152,0.9664728767501828,3.635638370692173,-1.0994648409781056,25.0,4.015536785125732,2.6998236179351807,25.0,3164.548192852875,107
153,0.9667678872943266,3.6364737737958674,-1.0994732591593377,25.0,4.015860557556152,2.6998236179351807,25.0,3165.486055274727,107
154,0.967003051027811,3.6373575959250193,-1.099459785167302,25.0,4.01650857925415,2.6998236179351807,25.0,3166.298804666614,107
155,0.9671528973395299,3.637704174095225,-1.0994783205406689,25.0,4.01683235168457,2.6998236179351807,25.0,3166.736617852468,107
156,0.9673380758179291,3.6382837986277643,-1.099481686253414,25.0,4.016994476318359,2.6999855041503906,25.0,3167.3305428209715,107
157,0.9675189260409562,3.638937591392303,-1.0994749436868685,25.0,4.01747989654541,2.6998236179351807,25.0,3167.94011796033,107
158,0.9678713752338102,3.631191191849885,-1.0994671638365145,25.0,4.017965793609619,2.6999855041503906,25.0,3169.1280506979674,108
159,0.9684105124050468,3.632816539870368,-1.0994538057733465,25.0,4.018775463104248,2.6999855041503906,25.0,3170.9255623372737,108
160,0.9682681359056287,3.632519664587798,-1.0994621537349842,25.0,4.018613815307617,2.6999855041503906,25.0,3170.4252004593145,108
161,0.9683066889033384,3.632815029886034,-1.0994421232629705,25.0,4.018775463104248,2.6996617317199707,25.0,3170.6128345765173,108
162,0.961015195229272,3.6288855655171046,-1.0994766326708214,25.0,4.019099235534668,2.6999855041503906,25.0,3146.642436379334,107
163,0.9504565554594084,3.6097075421855136,-1.0994794796097953,25.0,4.004363536834717,2.6998236179351807,25.0,3112.0597000499256,106
164,0.9481949142653293,3.614460479645502,-1.0994840928486416,25.0,4.004039764404297,2.6999855041503906,25.0,3104.637801866047,105
165,0.9474113403581361,3.6134364287058514,-1.0994823739642188,25.0,4.00290584564209,2.6998236179351807,25.0,3102.0754148545675,105
166,0.94681790347933,3.61294755254473,-1.0994858060564314,25.0,4.003067970275879,2.6999855041503906,25.0,3100.122561988421,105
167,0.9490044976022338,3.6140240101587207,-1.099454909279233,25.0,4.000153064727783,2.6998236179351807,25.0,3107.3723397215363,105
168,0.9567539895394995,3.6280121938237606,-1.0994675710516155,25.0,4.011002540588379,2.6998236179351807,25.0,3132.71977212606,106
169,0.958810211417483,3.623959458876993,-1.099447991246375,25.0,4.012946128845215,2.6998236179351807,25.0,3139.5021046958864,107
170,0.9477478486638349,3.6157143002464656,-1.0994755029678345,25.0,4.005011081695557,2.6999855041503906,25.0,3103.201023637317,105
171,0.9445078487683635,3.6085259641919816,-1.0994703542618525,25.0,4.00161075592041,2.6998236179351807,25.0,3092.6067985026166,105
172,0.9473887684981307,3.6167244706835064,-1.0994652055558705,25.0,4.003877639770508,2.6999855041503906,25.0,3102.0604292985518,105
173,0.9458772417679603,3.6131141094934374,-1.0994583368301392,25.0,4.003230094909668,2.6999855041503906,25.0,3097.1181788998656,105
174,0.9436454811324033,3.6081034138089136,-1.099444603919983,25.0,4.001448631286621,2.6999855041503906,25.0,3089.856894901721,105
175,0.9519156796622787,3.6196618957339592,-1.0994556636180517,25.0,4.0063066482543945,2.6998236179351807,25.0,3116.9067173984367,106
176,0.9552724038005301,3.6277097013761415,-1.0994675721762315,25.0,4.011488437652588,2.6999855041503906,25.0,3127.861335192574,106
177,0.9568034494582136,3.6312233726933316,-1.0994352608356837,25.0,4.013593673706055,2.6998236179351807,25.0,3132.971165826777,106
178,0.9449937544454757,3.61235686256772,-1.0994634878067744,25.0,4.004363536834717,2.6999855041503906,25.0,3094.216812033206,105
179,0.9451278639834927,3.613385552451724,-1.099463491212754,25.0,4.003391742706299,2.6996617317199707,25.0,3094.654175481526,105
180,0.9447569059886332,3.612989178157988,-1.099442880494254,25.0,4.004039764404297,2.6999855041503906,25.0,3093.4980829670094,105
181,0.9446465709663832,3.6125326928638275,-1.0993535961423602,25.0,4.00290584564209,2.6998236179351807,25.0,3093.3884888808243,105
182,0.9433401407775421,3.6099988142649333,-1.0993827853884015,25.0,4.002096176147461,2.6999855041503906,25.0,3089.0291777113453,105
183,0.9536654163381438,3.626246198168341,-1.0993417085341688,25.0,4.010678768157959,2.6999855041503906,25.0,3122.9547632341273,106
184,0.9506165027808837,3.6150249186016263,-1.0993999651500157,25.0,4.004201412200928,2.6994998455047607,25.0,3112.8098985436372,105
185,0.9508690879857198,3.6043407984499662,-1.0993893348945762,25.0,4.001124858856201,2.6999855041503906,25.0,3113.6689282064326,106
186,0.9489479697283887,3.6126067138853526,-1.099384509949457,25.0,4.003877639770508,2.6998236179351807,25.0,3107.387885148637,105
187,0.9453951746535445,3.605632763817197,-1.0993999572027298,25.0,3.9991815090179443,2.6998236179351807,25.0,3095.71540831076,105
188,0.9437618640632441,3.602650077002389,-1.0994016783578056,25.0,3.9980480670928955,2.6998236179351807,25.0,3090.356103378348,105
189,0.9438123073774847,3.603876161575317,-1.0993845122201102,25.0,3.9982099533081055,2.6998236179351807,25.0,3090.574843185488,105
190,0.9437614170085324,3.6047351769038607,-1.0993845110847837,25.0,3.9990196228027344,2.6999855041503906,25.0,3090.403187422082,105
191,0.9427419333618131,3.60323767434983,-1.0993845088141305,25.0,3.9988577365875244,2.6998236179351807,25.0,3087.059740797151,105
192,0.9408718939365914,3.607835522064796,-1.0994142614878142,25.0,3.9982099533081055,2.6998236179351807,25.0,3080.856324595865,104
193,0.9489552703705706,3.6193339029947915,-1.0993759234746296,25.0,4.001772403717041,2.6998236179351807,25.0,3107.436406502966,105
194,0.9519927196368612,3.6185527972455294,-1.099391038687724,25.0,4.0066304206848145,2.6998236179351807,25.0,3117.3276409390382,106
195,0.9533034614261643,3.6220129975732767,-1.0994046476652037,25.0,4.008411884307861,2.6996617317199707,25.0,3121.5939626572654,106
196,0.9541717398913414,3.624269370762807,-1.0994097477984879,25.0,4.009383201599121,2.6998236179351807,25.0,3124.4222733355127,106
197,0.9545508400780865,3.625560263417802,-1.099394441775556,25.0,4.01019287109375,2.6999855041503906,25.0,3125.703830977902,106
198,0.9549734102904082,3.626889357027018,-1.09939274023164,25.0,4.010678768157959,2.6999855041503906,25.0,3127.094937975984,106
199,0.95534840424251,3.628010666595315,-1.0994012445773718,25.0,4.011650562286377,2.6998236179351807,25.0,3128.298258428462,106
200,0.948192479626736,3.6282634144737607,-1.0993999594733828,25.0,4.009383201599121,2.6999855041503906,25.0,3104.8697777311318,105
201,0.8292931194951776,3.5942200033561043,-1.0994258665520211,25.0,3.915137767791748,2.6999855041503906,25.0,2715.4682201170363,92
202,0.9524233443215625,3.627917474170901,-1.0993859351805921,25.0,4.012136459350586,2.6999855041503906,25.0,3118.762828270439,106
203,0.9545519625533551,3.6310889361039647,-1.099385937429824,25.0,4.013593673706055,2.6998236179351807,25.0,3125.7319287001155,106
204,0.9554775588689652,3.6322148183606706,-1.0993604221433964,25.0,4.013917446136475,2.6998236179351807,25.0,3128.841610002797,106
205,0.948696575807928,3.6230075086866105,-1.09939824399494,25.0,4.008411884307861,2.6999855041503906,25.0,3106.525285515003,105
206,0.950206906749468,3.6173902412630476,-1.0994012400789082,25.0,4.008573532104492,2.6999855041503906,25.0,3111.4629797851667,106
207,0.9503234553727237,3.618465724981056,-1.0993740299962602,25.0,4.011164665222168,2.6998236179351807,25.0,3111.9168201582506,106
208,0.9529244703026355,3.6248529429705636,-1.0994199514389038,25.0,4.013431549072266,2.6998236179351807,25.0,3120.3087160303257,106
209,0.9517908179562067,3.622350614025908,-1.0993995385349922,25.0,4.013593673706055,2.6996617317199707,25.0,3116.6521217729896,106
210,0.9575391871739931,3.635907231636767,-1.099385936305208,25.0,4.015536785125732,2.6996617317199707,25.0,3135.5150158829056,106
211,0.9586909028288167,3.629527259095807,-1.0993755387368602,25.0,4.01683235168457,2.6999855041503906,25.0,3139.312652519904,107
212,0.9543961514342035,3.628818799864571,-1.0993893393930398,25.0,4.017804145812988,2.6999855041503906,25.0,3125.215612913482,106
213,0.823119916709119,3.5824850693992945,-1.0994101905304452,25.0,3.9109275341033936,2.6999855041503906,25.0,2695.296475006733,92
214,0.9492943047778439,3.6250555696941555,-1.099393089612325,25.0,4.01019287109375,2.6999855041503906,25.0,3108.494952507317,105
