cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
79,0.091,3.529284403669725,-0.5469999999999999,23.599388379204893,4.098,2.694,25.0,989.4455999999991,327
80,0.09,3.5343611111111106,-0.547179012345679,23.919753086419753,4.077,2.935,26.0,1000.1664000000019,324
81,0.091,3.528357798165138,-0.5496819571865443,23.31498470948012,3.917,2.676,24.0,1014.7046499999997,327
82,0.09,3.53196913580247,-0.549638888888889,23.62962962962963,3.916,2.882,25.0,1026.2880000000005,324
83,0.09,3.5328395061728393,-0.5485895061728395,23.771604938271604,4.007,2.854,25.0,1039.3142340000013,324
84,0.09,3.530529230769231,-0.5482030769230769,23.993846153846153,4.051,2.696,25.0,1052.634232999997,325
85,0.09,3.532107033639144,-0.5493333333333333,24.229357798165136,3.95,2.702,25.0,1065.7799999999988,327
86,0.09,3.532680981595092,-0.5496717791411042,24.073619631901842,3.918,2.863,25.0,1079.2987169999979,326
87,0.091,3.5302361963190183,-0.5492760736196319,24.484662576687118,3.951,2.692,26.0,1092.8620840000003,326
88,0.09,3.5371296296296295,-0.5454598765432098,24.487654320987655,4.177,2.939,26.0,1104.8198499999999,324
89,0.09,3.528438650306749,-0.5487668711656443,21.901840490797547,4.07,2.732,26.0,1117.3104000000021,326
90,0.09,3.527769953051643,-0.5465586854460094,23.3943661971831,4.168,2.865,26.0,1129.7822339999984,213
91,0.09,3.527967289719626,-0.5478598130841122,23.401869158878505,4.11,2.751,26.0,1141.351200000001,214
92,0.09,3.5209389671361504,-0.5488075117370892,23.708920187793428,3.961,2.708,26.0,1155.2212839999993,213
93,0.09,3.5256478873239434,-0.5497511737089202,24.431924882629108,3.916,2.802,26.0,1167.1156840000003,213
94,0.09,3.535401785714286,-0.5495357142857143,20.642857142857142,3.926,2.707,21.0,110.22479999999996,112
95,0.09,3.535693693693693,-0.5496396396396396,21.0,3.92,2.881,21.0,109.5465669999976,111
96,0.09,3.5310360360360358,-0.5496756756756757,22.47747747747748,3.912,2.801,25.0,109.45008299999972,111
97,0.09,3.53345045045045,-0.5496306306306307,22.495495495495497,3.913,2.823,23.0,109.5926339999969,111
98,0.09,3.5277417840375587,-0.5470328638497652,23.887323943661972,4.186,2.711,25.0,1230.8400000000001,213
99,0.09,3.5296745283018867,-0.5476745283018868,22.45754716981132,4.15,2.803,24.0,1245.882233999997,212
100,0.09,3.5258773584905665,-0.5469575471698114,22.44811320754717,4.172,2.76,25.0,1261.2916829999995,212
101,0.09,3.5289014084507038,-0.5472723004694836,23.079812206572768,4.177,2.757,26.0,1275.5131340000007,213
