cycle,capacity,voltage,current,temperature,max_voltage,min_voltage,max_temperature,discharge_duration_s,num_points
88,0.9215316743784281,3.700562281935823,-0.5501511111563328,25.0,4.0069708824157715,2.6998608112335205,25.0,6030.1824833145365,204
89,1.047578105204952,3.7339194797236344,-0.5501514457423111,25.0,4.104489803314209,2.6996986865997314,25.0,6854.984662926756,232
90,1.0474054867364373,3.734177126966674,-0.5501359331196752,25.0,4.104651927947998,2.6996986865997314,25.0,6854.063517589122,232
91,1.0473519316623008,3.7343586816869934,-0.5501568751602337,25.0,4.104814052581787,2.6996986865997314,25.0,6853.439193596365,232
92,1.0444401464676825,3.7332220191047307,-0.5501201921727235,25.0,4.104651927947998,2.6998608112335205,25.0,6834.839706579223,231
93,1.0381952799209833,3.7212748579356982,-0.5500683250634567,25.0,4.097200393676758,2.6996986865997314,25.0,6794.626152401324,230
94,1.03711733325152,3.7236986129044447,-0.5501055852815053,25.0,4.096714496612549,2.6998608112335205,25.0,6787.110969678266,229
95,1.0356817558171425,3.7213932364268074,-0.5501142289961269,25.0,4.095418453216553,2.6998608112335205,25.0,6777.610157118412,229
96,1.0388912641095565,3.7272629095160443,-0.5501176147357277,25.0,4.097686290740967,2.6998608112335205,25.0,6798.554253432201,230
97,1.0411923790514837,3.7328523252321326,-0.5501270032447317,25.0,4.101736068725586,2.6998608112335205,25.0,6813.511048893444,230
98,1.0352648436618268,3.7220164480167703,-0.5501346595943234,25.0,4.097038269042969,2.6998608112335205,25.0,6774.62722989195,229
99,1.0338403675223913,3.7199225842171884,-0.5500961557746454,25.0,4.094932556152344,2.6998608112335205,25.0,6765.783011342399,229
100,1.0328385078483873,3.722262225652996,-0.5501013426927098,25.0,4.095418453216553,2.6998608112335205,25.0,6759.172780694673,228
101,0.8949101078516493,3.6850036816163496,-0.5501013666090339,25.0,3.990933895111084,2.6996986865997314,25.0,5856.500359063037,198
102,1.0368156391410825,3.7298111405435086,-0.5501236585029868,25.0,4.099143981933594,2.6996986865997314,25.0,6784.899198603816,229
103,1.0382857424343532,3.729485015247179,-0.55014656263849,25.0,4.100925922393799,2.6996986865997314,25.0,6794.245202098973,230
104,0.8951710847993297,3.6856688297156133,-0.5501077283512462,25.0,3.99239182472229,2.6998608112335205,25.0,5858.156267696759,198
105,1.0308586485902935,3.7204639880280745,-0.5501013426927098,25.0,4.094446659088135,2.6998608112335205,25.0,6746.204426506767,228
106,1.029638431691096,3.717402487470393,-0.55007845477054,25.0,4.094446659088135,2.6998608112335205,25.0,6738.500433745794,228
107,1.0288243852694552,3.7206597538246458,-0.5500827938449541,25.0,4.093960285186768,2.6998608112335205,25.0,6733.110075414414,227
108,1.0341002095186056,3.727297087423666,-0.5501307306331318,25.0,4.098982334136963,2.6998608112335205,25.0,6767.0556497804355,229
109,1.0334159870265114,3.7272956818992915,-0.5501165863728419,25.0,4.100764274597168,2.6996986865997314,25.0,6762.727588398848,229
110,1.0273680089333632,3.719277473273256,-0.5500677322501127,25.0,4.093798637390137,2.6998608112335205,25.0,6723.76643319265,227
111,1.0279507856320955,3.721828666552573,-0.5501129170346365,25.0,4.094770431518555,2.6998608112335205,25.0,6727.0172404355835,227
112,1.0267699491675892,3.7200389065931545,-0.5500788302673643,25.0,4.094284534454346,2.6996986865997314,25.0,6719.720238537993,227
113,1.0275473104286315,3.723325118094289,-0.5501057825949749,25.0,4.092502593994141,2.6996986865997314,25.0,6724.47361119953,227
114,1.0311652004020484,3.7284001394322046,-0.5501116027957514,25.0,4.099143981933594,2.6998608112335205,25.0,6748.070707652951,228
115,1.0264185669569332,3.720443524978234,-0.5500851719915079,25.0,4.096390247344971,2.6996986865997314,25.0,6717.345513520762,227
116,1.02445429835165,3.7168875601848317,-0.550083586560472,25.0,4.093312740325928,2.6998608112335205,25.0,6704.516804871382,227
117,1.023635121277149,3.7203218325049474,-0.5500855788720392,25.0,4.093474388122559,2.6998608112335205,25.0,6699.110278089065,226
118,1.0224380191363875,3.717517809530275,-0.5500680619636468,25.0,4.093150615692139,2.6996986865997314,25.0,6691.484653845895,226
119,1.0272766388729706,3.7269966948925135,-0.5501192587587802,25.0,4.097200393676758,2.6998608112335205,25.0,6722.537127523683,227
120,1.0282808235446415,3.725497095208419,-0.5501281768083572,25.0,4.098820209503174,2.6998608112335205,25.0,6728.991977599682,228
121,1.028761377625663,3.727067964118824,-0.550115548989229,25.0,4.099954128265381,2.6998608112335205,25.0,6732.273973697331,228
122,1.029063461200959,3.7279710142236007,-0.5501226521374887,25.0,4.10044002532959,2.6995368003845215,25.0,6734.181506476365,228
123,1.0304191132305294,3.7313550637479413,-0.5501392261500944,25.0,4.101736068725586,2.6998608112335205,25.0,6742.886406719685,228
124,1.0306161174178001,3.7323547340275947,-0.5501455400596585,25.0,4.101898193359375,2.6998608112335205,25.0,6744.059000038775,228
125,1.0308337388303157,3.733242845326139,-0.5501250198535752,25.0,4.102869987487793,2.6998608112335205,25.0,6745.731929920148,228
126,1.0309238107166727,3.7335206385244404,-0.5501471185370496,25.0,4.102869987487793,2.6996986865997314,25.0,6746.0607444848865,228
127,1.0311155947704091,3.7340428557312277,-0.550144750820963,25.0,4.103032112121582,2.6998608112335205,25.0,6747.358320740517,228
128,1.0311414517864703,3.7346936642077933,-0.5501621140722643,25.0,4.103194236755371,2.6998608112335205,25.0,6747.3123016091995,228
129,1.0414165374712967,3.7234730108924534,-0.5500871020814647,25.0,4.098496437072754,2.6998608112335205,25.0,6815.469523022883,230
130,1.0384290555314721,3.7227011976283713,-0.5501055852815053,25.0,4.097200393676758,2.6996986865997314,25.0,6795.6880988129415,229
131,1.0423805270741322,3.7261560954056776,-0.5501201921727235,25.0,4.100602149963379,2.6998608112335205,25.0,6821.368711158866,231
132,1.0430866062886945,3.7295137473515103,-0.5501326559942006,25.0,4.102546215057373,2.6998608112335205,25.0,6825.82520818687,231
133,1.0352067491586694,3.720854203253334,-0.550102442112552,25.0,4.097848415374756,2.6995368003845215,25.0,6774.642850908684,229
134,1.034650714673032,3.7214045535008458,-0.550100084735837,25.0,4.097524166107178,2.6998608112335205,25.0,6771.033296669368,229
135,1.0330309483788644,3.7237983011362847,-0.5500871363961906,25.0,4.097038269042969,2.6998608112335205,25.0,6760.580549332313,228
136,1.033088874130808,3.7250665311227764,-0.550080033247931,25.0,4.096228122711182,2.6996986865997314,25.0,6761.067086253781,228
137,1.037103744860608,3.7324015917215805,-0.5501016563203137,25.0,4.102059841156006,2.6996986865997314,25.0,6787.059744885657,229
138,1.034357342434527,3.727094776245184,-0.5500969415668837,25.0,4.102546215057373,2.6998608112335205,25.0,6769.15263489075,229
139,1.0289230274659518,3.724256405221208,-0.5500970627242773,25.0,4.095904350280762,2.6995368003845215,25.0,6733.580584319774,227
140,1.027715840503911,3.7225672663045875,-0.5500598050949332,25.0,4.096714496612549,2.6996986865997314,25.0,6726.143362937029,227
141,1.0254366711535705,3.718253424514233,-0.5500994408708312,25.0,4.095580577850342,2.6996986865997314,25.0,6710.751947099343,227
142,1.02715116453575,3.7259162774695174,-0.5501295640605137,25.0,4.097686290740967,2.6998608112335205,25.0,6721.585012757219,227
143,1.0221093960825476,3.7171737493666925,-0.5500935411031267,25.0,4.093798637390137,2.6996986865997314,25.0,6689.032644276973,226
144,1.0206596498258302,3.714406273006338,-0.5501500729438478,25.0,4.0928263664245605,2.6998608112335205,25.0,6678.860366823617,226
145,1.0210869397172753,3.717463327720102,-0.550089559987583,25.0,4.093960285186768,2.6998608112335205,25.0,6682.376780262683,226
146,1.0194511788538398,3.719489178127713,-0.5500659953223335,25.0,4.093636512756348,2.6998608112335205,25.0,6671.9558050208725,225
147,1.0180140125395716,3.716281730863783,-0.5500651955604553,25.0,4.092340469360352,2.6998608112335205,25.0,6662.579255783465,225
148,1.0232762765353587,3.726881057815214,-0.5500991146648879,25.0,4.097524166107178,2.6996986865997314,25.0,6696.60133964289,226
149,1.0242802142748224,3.7252240643102166,-0.5501121243191186,25.0,4.098820209503174,2.6998608112335205,25.0,6703.02474889392,227
150,1.0245027443202228,3.72627094453652,-0.5501152951811904,25.0,4.099630355834961,2.6998608112335205,25.0,6704.416453276761,227
151,1.0245328852419513,3.7270345183721196,-0.5501168806122263,25.0,4.10011625289917,2.6995368003845215,25.0,6704.605072649661,227
152,1.0246965449316119,3.7279736386521796,-0.5501200514742981,25.0,4.100602149963379,2.6996986865997314,25.0,6705.635482111014,227
153,1.026792891408924,3.730153033386768,-0.5501438329398369,25.0,4.102059841156006,2.6996986865997314,25.0,6719.062489014119,227
154,1.02810338813476,3.72808752875579,-0.5501518539692226,25.0,4.101736068725586,2.6998608112335205,25.0,6727.551783079281,228
155,1.028734710885195,3.729163220054225,-0.55014001538879,25.0,4.102707862854004,2.6998608112335205,25.0,6731.8187000518665,228
156,1.0237737834916583,3.7269577547512225,-0.5501468880514128,25.0,4.099306106567383,2.6996986865997314,25.0,6699.279363560956,226
157,1.023920843512414,3.7239895119015864,-0.5501271859139598,25.0,4.098820209503174,2.6998608112335205,25.0,6700.483165280893,227
158,1.0259975111425055,3.7296991768387446,-0.5501501746639806,25.0,4.101412296295166,2.6996986865997314,25.0,6713.782454564702,227
159,1.0260283567475512,3.730294344183632,-0.5501533455260524,25.0,4.102221965789795,2.6998608112335205,25.0,6713.954933553468,227
160,1.0276276529520352,3.7344047792157413,-0.550163650827786,25.0,4.10368013381958,2.6998608112335205,25.0,6724.291106197983,227
161,1.0268627738499736,3.734444745311653,-0.5501707852674476,25.0,4.10400390625,2.6995368003845215,25.0,6719.1975852935575,227
162,1.0224602788582993,3.7289382124369124,-0.5501357409278903,25.0,4.101088047027588,2.6998608112335205,25.0,6690.812207730953,226
163,1.022883370281015,3.7308168801586183,-0.5501293711430204,25.0,4.101412296295166,2.6998608112335205,25.0,6693.6580917630345,226
164,1.0230462156470996,3.731639743906207,-0.5501580351749352,25.0,4.102221965789795,2.6996986865997314,25.0,6694.377895025536,226
165,0.89174968577949,3.690970372672033,-0.5501586222889447,25.0,4.000167369842529,2.6998608112335205,25.0,5835.2164201042615,198
166,1.0242066759431632,3.7311050072640572,-0.550162858112268,25.0,4.103518009185791,2.6996986865997314,25.0,6701.918453882914,227
167,1.0220447099395116,3.7320827045271883,-0.5501365371509991,25.0,4.104166030883789,2.6998608112335205,25.0,6688.0863633798435,226
168,1.0188826736843413,3.729582329856025,-0.5501155805587769,25.0,4.10044002532959,2.6998608112335205,25.0,6667.64204105176,225
169,1.018545248288524,3.7295873726738824,-0.5501531693670485,25.0,4.100602149963379,2.6998608112335205,25.0,6664.9866469274275,225
170,1.017650587103762,3.7289034048716228,-0.5501211788919237,25.0,4.100764274597168,2.6998608112335205,25.0,6659.501725474838,225
171,1.0182541885088632,3.730932980643378,-0.5501387736532424,25.0,4.100278377532959,2.6998608112335205,25.0,6663.259415565059,225
172,1.019882546921492,3.730532319144865,-0.5501389258203253,25.0,4.102707862854004,2.6998608112335205,25.0,6673.919273711741,226
173,1.0162000172067938,3.727549158732096,-0.5501347748438518,25.0,4.101250171661377,2.6996986865997314,25.0,6649.861861598678,225
174,1.015390231760409,3.7266528087192112,-0.5501347748438518,25.0,4.100278377532959,2.6998608112335205,25.0,6644.58026131941,225
175,1.0154788358634506,3.7272856521606443,-0.5501323755582174,25.0,4.101250171661377,2.6998608112335205,25.0,6645.174677128438,225
176,1.0141396621365055,3.729931364102023,-0.5501346034663064,25.0,4.100925922393799,2.6998608112335205,25.0,6636.379057303071,224
177,1.017247506359201,3.7328300836351183,-0.5501547688908047,25.0,4.103032112121582,2.6996986865997314,25.0,6656.481425048783,225
178,1.0177984697852651,3.734546480178833,-0.5501803612709045,25.0,4.103841781616211,2.6998608112335205,25.0,6659.764862252865,225
179,1.0180705617269863,3.7354637018839516,-0.5501723636521233,25.0,4.104651927947998,2.6998608112335205,25.0,6661.641246323008,225
180,1.0180772642374505,3.7358035299513075,-0.5501867593659295,25.0,4.104651927947998,2.6998608112335205,25.0,6661.532719822135,225
181,1.018783307303827,3.7377870146433514,-0.5501787617471483,25.0,4.105137825012207,2.6995368003845215,25.0,6666.237821775954,225
182,1.0190484268495035,3.7342065287902293,-0.5501938652148289,25.0,4.106109619140625,2.6998608112335205,25.0,6667.785992736928,226
183,1.0189107542540585,3.7341871662477475,-0.5501731634140015,25.0,4.106271743774414,2.6996986865997314,25.0,6667.1462712707,226
184,1.0188250606846985,3.7388252184126114,-0.5501867593659295,25.0,4.106271743774414,2.6998608112335205,25.0,6666.412501869723,225
185,1.0184130274975245,3.738560988108317,-0.5501915579371982,25.0,4.106271743774414,2.6998608112335205,25.0,6663.647400363348,225
186,1.0180875163792398,3.7383248403337266,-0.5501795615090265,25.0,4.106271743774414,2.6998608112335205,25.0,6661.662641027011,225
187,1.0178266721079965,3.7381268416510687,-0.5501787617471483,25.0,4.106433868408203,2.6998608112335205,25.0,6659.991768778767,225
188,1.017630838149795,3.7379526223076716,-0.5501963565084669,25.0,4.106595993041992,2.6998608112335205,25.0,6658.477130658925,225
189,1.0171962972076354,3.7377020772298177,-0.5501915579371982,25.0,4.106595993041992,2.6998608112335205,25.0,6655.696161461063,225
190,1.0110754553073769,3.7297968502555574,-0.550165130091565,25.0,4.104489803314209,2.6996986865997314,25.0,6615.976439528167,224
191,1.0082736426621333,3.729185905157183,-0.5502215794918248,25.0,4.101250171661377,2.6998608112335205,25.0,6596.955919696484,223
192,1.008335765732642,3.7302384868331018,-0.5502183517533032,25.0,4.101898193359375,2.6998608112335205,25.0,6597.380233321339,223
193,0.8811753142164632,3.69606424845182,-0.5502229947310228,25.0,4.002435207366943,2.6998608112335205,25.0,5765.374804854859,195
194,1.0073903357342038,3.7287573194289956,-0.5502328765766503,25.0,4.100764274597168,2.6996986865997314,25.0,6591.040563648567,223
195,1.0096841129927996,3.734986371523596,-0.5502377181844327,25.0,4.10368013381958,2.6998608112335205,25.0,6605.986497797538,223
196,1.0071212114000216,3.7305871681247593,-0.5502320696420199,25.0,4.104328155517578,2.6998608112335205,25.0,6589.292036731262,223
197,1.004476856956741,3.729927413098447,-0.5502290927075051,25.0,4.100764274597168,2.6998608112335205,25.0,6572.036209713668,222
198,1.0053023137796173,3.732752775286769,-0.5502704317505295,25.0,4.102059841156006,2.6996986865997314,25.0,6576.929811273236,222
199,0.8783200378982642,3.6935820383903306,-0.5502682120372088,25.0,4.002597332000732,2.6998608112335205,25.0,5746.2042211829685,195
200,1.0045310250406554,3.7313473836795703,-0.5502542203611082,25.0,4.101250171661377,2.6998608112335205,25.0,6572.09056160273,222
201,1.0069939227018967,3.73271703185522,-0.5502780649159521,25.0,4.10400390625,2.6998608112335205,25.0,6587.895072899293,223
202,1.0040650004286595,3.7322835771887153,-0.5502525992221661,25.0,4.104651927947998,2.6996986865997314,25.0,6569.043379569426,222
203,1.0166925203353636,3.7299747127956815,-0.5501851598421733,25.0,4.103518009185791,2.6998608112335205,25.0,6652.475272300653,225
204,1.0184754608861533,3.735981356302897,-0.5502131515079074,25.0,4.105462074279785,2.6998608112335205,25.0,6663.831721201539,225
205,1.0165987906863942,3.734836631351047,-0.5502443422211541,25.0,4.106109619140625,2.6996986865997314,25.0,6651.14606727846,225
206,1.0088116869035861,3.72915975074597,-0.5502078616031082,25.0,4.101898193359375,2.6996986865997314,25.0,6600.645689213183,223
207,1.0079723828093354,3.7293210179281875,-0.5502288419034983,25.0,4.102221965789795,2.6998608112335205,25.0,6594.897662685718,223
208,1.0069713292997995,3.7288117954014663,-0.5502248072303464,25.0,4.102221965789795,2.6996986865997314,25.0,6588.3976824563,223
209,1.0062654881738453,3.7273785715145915,-0.5502482083346277,25.0,4.100925922393799,2.6998608112335205,25.0,6583.494205107447,223
210,1.0084518308391965,3.734236693703006,-0.5502506291385189,25.0,4.104166030883789,2.6996986865997314,25.0,6597.769222369418,223
211,1.0046548248879228,3.7323937630868174,-0.5502404406801,25.0,4.104651927947998,2.6998608112335205,25.0,6573.057677398901,222
212,1.0003451850687681,3.728464914123397,-0.5502464447625622,25.0,4.100278377532959,2.6998608112335205,25.0,6544.786294581834,221
213,1.0004151447364908,3.730333312064814,-0.5502269030696126,25.0,4.100925922393799,2.6996986865997314,25.0,6545.4747489327565,221
214,0.9996645186508015,3.7297483817484585,-0.5502236461207878,25.0,4.102059841156006,2.6998608112335205,25.0,6540.600307513494,221
215,1.000964005255379,3.733220585870527,-0.5502464447625622,25.0,4.101250171661377,2.6998608112335205,25.0,6548.827635100577,221
216,1.0022024986044544,3.73198587937398,-0.5502485463748107,25.0,4.10368013381958,2.6996986865997314,25.0,6556.910232024733,222
